ARTIST,SONG TITLE,DISC CODE
10CC,Donna,ZOOM-02562
10CC,Dreadlock Holiday,ZOOM-00826
10CC,I'm Not In Love,ZOOM-00539
10CC,Rubber Bullets,ZOOM-02298
10CC,Things We Do For Love,ZOOM-02553
1910 Fruitgum Company,Simon Says,ZOOM-03457
24kGoldn & Iann Dior (Solo),Mood (Clean),ZOOM-09112
2Pac & Dr. Dre,Changes,ZOOM-05580
2Pac & Dr. Dre & Roger Troutman (Trio),California Love (Radio Edit),ZOOM-04407
3OH!3 & Katy Perry (Duet),Starstrukk,ZOOM-04436
4 Non Blondes,What's Up,ZOOM-03842
4 Non Blondes,What's Up (Acoustative),ZOOM-70038
4 Non Blondes,What's Up (Acoustative) (Original Female Key),ZOOM-80112
4 Non Blondes,What's Up (Acoustative) (Three Semitones Up For Male),ZOOM-80113
4 Non Blondes,What's Up (Acoustative) (Two Semitones Down),ZOOM-80114
5 Seconds Of Summer,Amnesia,ZOOM-05705
5 Seconds Of Summer,Don't Stop,ZOOM-05514
5 Seconds Of Summer,Good Girls,ZOOM-05858
5 Seconds Of Summer,Jet Black Heart,ZOOM-06667
5 Seconds Of Summer,She Looks So Perfect,ZOOM-05311
5 Seconds Of Summer,Teeth,ZOOM-08724
5 Seconds Of Summer,Youngblood,ZOOM-08098
50 Cent,Candy Shop,ZOOM-04482
50 Cent,In Da Club,ZOOM-04136
5ive,Everybody Get Up,ZOOM-04357
5ive,Keep On Movin',ZOOM-04263
A Tribe Called Quest,Can I Kick It,ZOOM-06119
A.R. Rahman & Pussycat Dolls & Nicole Scherzinger (Solo),Jai Ho! (You Are My Destiny),ZOOM-04620
ABBA,(Medley) GimmeGimme+DancingQueen+MammaMia+Waterloo,ZOOM-02235
ABBA,Angel Eyes,ZOOM-02772
ABBA,Angel Eyes (No Verse Bgv),ZOOM-02773
ABBA,Bang-A-Boomerang,ZOOM-02763
ABBA,Chiquitita,ZOOM-02233
ABBA,Dancing Queen,ZOOM-00426
ABBA,Does Your Mother Know,ZOOM-02234
ABBA,Eagle,ZOOM-08823
ABBA,Fernando,ZOOM-02231
ABBA,Gimme Gimme Gimme,ZOOM-00399
Abba,Happy New Year,ZOOM-05267
ABBA,I Have A Dream,ZOOM-02776
ABBA,Knowing Me Knowing You,ZOOM-00407
ABBA,Lay All Your Love On Me,ZOOM-02738
ABBA,Mamma Mia,ZOOM-00442
ABBA,Money Money Money,ZOOM-02739
ABBA,Name Of The Game,ZOOM-02232
ABBA,One Of Us,ZOOM-02737
ABBA,Our Last Summer,ZOOM-02480
ABBA,Ring Ring,ZOOM-02761
ABBA,Slipping Through My Fingers,ZOOM-02568
ABBA,SOS,ZOOM-02546
ABBA,Super Trouper,ZOOM-00700
ABBA,Take A Chance On Me,ZOOM-00831
ABBA,Thank You For The Music,ZOOM-02775
ABBA,Tiger,ZOOM-08290
ABBA,Voulez Vous,ZOOM-02774
ABBA,Waterloo,ZOOM-00453
ABBA,When I Kissed The Teacher,ZOOM-08240
ABBA,Winner Takes It All,ZOOM-02230
ABBA (Duet),Honey Honey,ZOOM-02497
ABBA (Duet),People Need Love,ZOOM-08289
ABBA (Duet),Why Did It Have To Be Me,ZOOM-08241
ABBA (Solo),Summer Night City,ZOOM-02771
ABC,Look Of Love,ZOOM-00638
ABC,When Smokey Sings,ZOOM-08507
AC-DC,Back In Black,ZOOM-04277
AC-DC,Dirty Deeds Done Dirt Cheap,ZOOM-07149
AC-DC,Given The Dog A Bone,ZOOM-07183
AC-DC,Hells Bells,ZOOM-07111
AC-DC,Highway To Hell,ZOOM-03984
AC-DC,It's A Long Way To The Top,ZOOM-04913
AC-DC,Live Wire,ZOOM-07728
AC-DC,Play Ball,ZOOM-05820
AC-DC,Rock N Roll Ain't Noise Pollution,ZOOM-07150
AC-DC,Shoot To Thrill,ZOOM-07184
AC-DC,Shot In The Dark,ZOOM-09172
AC-DC,T.N.T.,ZOOM-04788
AC-DC,Thunderstruck,ZOOM-04456
AC-DC,You Shook Me All Night Long,ZOOM-03935
Ace,How Long,ZOOM-01644
Ace Of Base,All That She Wants,ZOOM-01925
Adam & The Ants,Ant Music,ZOOM-02405
Adam & The Ants,Goody Two Shoes,ZOOM-03074
Adam & The Ants,Prince Charming,ZOOM-01648
Adam & The Ants,Stand And Deliver,ZOOM-00687
Adam Faith,Lonely Pup (In A Christmas Shop),ZOOM-03559
Adam Faith,Poor Me,ZOOM-01579
Adam Faith,Someone Else's Baby,ZOOM-00390
Adam Faith,What Do You Want,ZOOM-02160
Adam Lambert,Ghost Town,ZOOM-06257
Adam Lambert,Original High,ZOOM-06641
Adamski & Seal,Killer,ZOOM-03723
Adele,All I Ask,ZOOM-06507
Adele,Can't Let Go,ZOOM-06668
Adele,Chasing Pavements,ZOOM-02284
Adele,Cold Shoulder,ZOOM-04594
Adele,Don't You Remember,ZOOM-03512
Adele,He Won't Go,ZOOM-03472
Adele,Hello,ZOOM-06487
Adele,Hometown Glory (Intro Cut Down),ZOOM-04314
Adele,Hometown Glory (With Full Intro),ZOOM-04315
Adele,I Miss You,ZOOM-06566
Adele,I'll Be Waiting,ZOOM-03513
Adele,Love In The Dark,ZOOM-06520
Adele,Lovesong,ZOOM-03516
Adele,Make You Feel My Love,ZOOM-03286
Adele,Melt My Heart To Stone,ZOOM-04271
Adele,Million Years Ago,ZOOM-06519
Adele,One & Only,ZOOM-03517
Adele,Remedy,ZOOM-06508
Adele,Remedy (Down 5 Semitones),ZOOM-07652
Adele,River Lea,ZOOM-06521
Adele,Rolling In The Deep,ZOOM-03401
Adele,Rumour Has It,ZOOM-03481
Adele,Send My Love (To Your New Lover),ZOOM-06527
Adele,Set Fire To The Rain,ZOOM-03482
Adele,Skyfall,ZOOM-04214
Adele,Someone Like You,ZOOM-03442
Adele,Sweetest Devotion,ZOOM-06567
Adele,Take It All,ZOOM-03473
Adele,Turning Tables,ZOOM-03518
Adele,Water Under The Bridge,ZOOM-06528
Adele,When We Were Young,ZOOM-06529
Aerosmith,Angel,ZOOM-00160
Aerosmith,Back In The Saddle,ZOOM-00161
Aerosmith,Crazy,ZOOM-00147
Aerosmith,Cryin',ZOOM-00148
Aerosmith,Dream On,ZOOM-00150
Aerosmith,Dude (Looks Like A Lady),ZOOM-00163
Aerosmith,Falling In Love (Is Hard On The Knees),ZOOM-00151
Aerosmith,I Don't Want To Miss A Thing,ZOOM-00164
Aerosmith,Love In An Elevator,ZOOM-00167
Aerosmith,Pink,ZOOM-00154
Aerosmith,Rag Doll,ZOOM-00169
Aerosmith,Same Old Song And Dance,ZOOM-00155
Aerosmith,Sweet Emotion,ZOOM-00157
Aerosmith,Walk This Way,ZOOM-00172
Aerosmith & Run D.M.C. (Trio),Walk This Way,ZOOM-06158
Afrojack & Wrabel,Ten Feet Tall,ZOOM-05373
Afroman,Because I Got High,ZOOM-04880
Agnes Carlsson,Release Me,ZOOM-02811
A-Ha,Living Daylights,ZOOM-03104
A-Ha,Sun Always Shines On Tv,ZOOM-01883
A-Ha,Take On Me,ZOOM-00616
A-Ha,Take On Me (MTV Unplugged),ZOOM-09135
A-Ha (Wbgv),Crying In The Rain,ZOOM-09174
A-Ha (Wobgv),Crying In The Rain,ZOOM-09175
Air Supply,All Out Of Love,ZOOM-03994
Air Supply,Even The Nights Are Better,ZOOM-08809
Air Supply,Goodbye,ZOOM-08099
Air Supply,Making Love Out Of Nothing At All,ZOOM-08100
Akon,Lonely,ZOOM-06201
Al Green,Let's Stay Together,ZOOM-04010
Al Green,Tired Of Being Alone,ZOOM-04011
Al Martino,Here In My Heart,ZOOM-03479
Al Martino,Spanish Eyes,ZOOM-07076
Al Wilson,Snake,ZOOM-01818
Alan Jackson,Chattahoochee,ZOOM-05480
Alan Jackson,Country Boy,ZOOM-06445
Alan Jackson,Livin' On Love,ZOOM-05581
Alan Jackson,Love's Got A Hold On You,ZOOM-05268
Alan Jackson,Midnight In Montgomery,ZOOM-05355
Alan Jackson,Remember When,ZOOM-06479
Alan Jackson,She's Got The Rhythm (And I Got The Blues),ZOOM-05269
Alan Jackson,Who Says You Can't Have It All,ZOOM-05526
Alan Jackson & Jimmy Buffet (Duet),It's Five O'Clock Somewhere,ZOOM-05666
Alan Price,Don't Stop The Carnival,ZOOM-00379
Alan Price,Jarrow Song,ZOOM-00384
Alan Walker,Faded,ZOOM-06891
Alan Walker & Au-Ra & Tomine Harket,Darkside,ZOOM-08181
Alanis Morissette,Hand In My Pocket,ZOOM-03831
Alanis Morissette,Head Over Feet,ZOOM-03832
Alanis Morissette,Ironic,ZOOM-03833
Alanis Morissette,Thank U,ZOOM-03834
Alanis Morissette,You Oughta Know,ZOOM-03835
Alannah Myles,Black Velvet,ZOOM-03186
Albert Hammond,Down By The River,ZOOM-09070
Albert Hammond,Free Electric Band,ZOOM-08171
Aled Jones,Walking In The Air,ZOOM-03023
Alesha Dixon,Boy Does Nothing,ZOOM-02599
Alesha Dixon,Breathe Slow,ZOOM-02744
Alesha Dixon,Do It Our Way (Play),ZOOM-03871
Alessia Cara,Here,ZOOM-06675
Alessia Cara,Scars To Your Beautiful,ZOOM-07286
Alesso & Roy English,Cool,ZOOM-06134
Alex Day,Forever Yours,ZOOM-03847
Alex Gaudino & Kelly Rowland,What A Feeling,ZOOM-03569
Alexa Goddard,So There,ZOOM-05797
Alexander O'Neal,Criticize,ZOOM-01816
Alexandra Burke,Bad Boys,ZOOM-02921
Alexandra Burke,Broken Heels,ZOOM-03010
Alexandra Burke,Hallelujah,ZOOM-02621
Alexandra Burke,Silence,ZOOM-03026
Alexandra Burke,Start Without You,ZOOM-03296
Alexandra Burke & Erick Morillo,Elephant,ZOOM-03953
Alexandra Burke & Pitbull (Fsolo),All Night Long (Remix),ZOOM-03256
Alexandra Stan (Solo),Mr. Saxobeat,ZOOM-03622
Alexis Jordan,Good Girl,ZOOM-03465
Alexis Jordan,Happiness,ZOOM-04519
Alice Cooper,Poison,ZOOM-03936
Alice Cooper,School's Out,ZOOM-02272
Alice Merton,Lash Out,ZOOM-08450
Alice Merton,No Roots,ZOOM-07989
Alicia Keys,Doesn't Mean Anything,ZOOM-03011
Alicia Keys,Empire State Of Mind (Part 2) Broken Down,ZOOM-03064
Alicia Keys,Fallin',ZOOM-04447
Alicia Keys,Girl On Fire,ZOOM-04327
Alicia Keys,If I Ain't Got You,ZOOM-04109
Alicia Keys,Love Looks Better,ZOOM-09151
Alicia Keys,No One,ZOOM-04345
Alicia Keys,Try Sleeping With A Broken Heart,ZOOM-04630
Alicia Keys,Underdog,ZOOM-08897
Alicia Keys,Underdog (IHeart Acoustic Version),ZOOM-08933
Alison Jiear,I Just Wanna Dance (Clean),ZOOM-08337
Alison Jiear,I Just Wanna Dance (Explicit),ZOOM-08338
Alison Moyet,All Cried Out,ZOOM-04068
Alison Moyet,Love Letters,ZOOM-04069
Alison Moyet,That Ole Devil Called Love,ZOOM-04070
All Saints,After All,ZOOM-08229
All Saints,Never Ever,ZOOM-02091
All Saints,Pure Shores,ZOOM-05289
All-4-One,I Swear,ZOOM-01926
Allisons (Duet),Are You Sure,ZOOM-02963
Allisons (Solo),Are You Sure,ZOOM-02962
Allman Brothers Band,Midnight Rider,ZOOM-09088
Alma,Lonley Night,ZOOM-08803
Aloe Blacc,Hello World (The World Is Ours),ZOOM-05667
Aloe Blacc,I Need A Dollar,ZOOM-03620
Aloe Blacc,Man,ZOOM-05342
Alphabeat (Solo),Fascination,ZOOM-02407
Alphaville,Big In Japan,ZOOM-07827
Alphaville,Forever Young,ZOOM-09189
Altered Images,Don't Talk To Me About Love,ZOOM-06168
Althea & Donna,Uptown Top Ranking,ZOOM-06511
Alvin Stardust,I Feel Like Buddy Holly,ZOOM-03385
Alvin Stardust,I Won't Run Away,ZOOM-07676
Alvin Stardust,Jealous Mind,ZOOM-02434
Alvin Stardust,My Coo-Ca-Choo,ZOOM-00443
Alvin Stardust,Pretend,ZOOM-07715
Alvin Stardust,Red Dress,ZOOM-01696
Alvin Stardust,You You You,ZOOM-01695
Alyssa Reid & Jump Smokers (Duet),Alone Again,ZOOM-03922
Alyssa Reid & Jump Smokers (Fsolo),Alone Again,ZOOM-03923
Amazulu,Too Good To Be Forgotten,ZOOM-07377
Amelia Lily,Party Over,ZOOM-04559
Amelia Lily,You Bring Me Joy,ZOOM-04210
Amen Corner,"Bend Me, Shape Me",ZOOM-02346
Amen Corner,High In The Sky,ZOOM-00805
Amen Corner,If Paradise Is Half As Nice,ZOOM-02314
America,Horse With No Name,ZOOM-04158
America,Sister Golden Hair,ZOOM-09027
America,Ventura Highway,ZOOM-08993
Amii Stewart,Knock On Wood,ZOOM-02000
Amos Lee,Violin,ZOOM-08014
Amy MacDonald,(Medley) Mr. Rock & Roll + This Is The Life,ZOOM-08415
Amy MacDonald,Mr. Rock & Roll,ZOOM-02339
Amy MacDonald,This Is The Life,ZOOM-02297
Amy Wadge,Faith's Song,ZOOM-08725
Amy Winehouse,Addicted,ZOOM-02361
Amy Winehouse,Back To Black,ZOOM-02362
Amy Winehouse,"Best Friends, Right",ZOOM-04026
Amy Winehouse,Between The Cheats,ZOOM-03828
Amy Winehouse,Cupid,ZOOM-02348
Amy Winehouse,Girl From Ipanema,ZOOM-04018
Amy Winehouse,Half Time,ZOOM-04016
Amy Winehouse,He Can Only Hold Her,ZOOM-02363
Amy Winehouse,Just Friends,ZOOM-02359
Amy Winehouse,Love Is A Losing Game,ZOOM-02349
Amy Winehouse,Me & Mr. Jones,ZOOM-02370
Amy Winehouse,Our Day Will Come,ZOOM-03814
Amy Winehouse,Rehab,ZOOM-02360
Amy Winehouse,Song For You,ZOOM-04025
Amy Winehouse,Tears Dry (Original Version),ZOOM-04017
Amy Winehouse,Tears Dry On Their Own (Pop Version),ZOOM-02347
Amy Winehouse,Valerie ('68 Version),ZOOM-03836
Amy Winehouse,Wake Up Alone,ZOOM-02369
Amy Winehouse,Wake Up Alone (Original Recording),ZOOM-04019
Amy Winehouse,Will You Still Love Me Tomorrow,ZOOM-03829
Amy Winehouse,You Know I'm No Good,ZOOM-02371
Amy Winehouse & Nas (Fsolo),Like Smoke,ZOOM-03813
Anastacia,I'm Outta Love,ZOOM-06415
Anastacia,Left Outside Alone,ZOOM-00873
Andra Day,Rise Up,ZOOM-07916
Andrea Bocelli & Dua Lipa (Duet),If Only (Italian & English),ZOOM-08504
Andrea True Connection,"More, More, More (Part 1)",ZOOM-02390
Andrew Gold,Lonely Boy,ZOOM-07935
Andrew Gold,Thank You For Being A Friend,ZOOM-08661
Andrews Sisters,Boogie Woogie Bugle Boy,ZOOM-01709
Andrews Sisters,Don't Sit Under The Apple Tree,ZOOM-01710
Andy Burrows & Matt Haig,Barcelona,ZOOM-08385
Andy Fairweather-Low,Wide Eyed & Legless,ZOOM-01806
Andy Gibb,(Medley) ShadowDancing+BeYourEverything+ThrowItAllAway,ZOOM-06431
Andy Gibb,An Everlasting Love,ZOOM-01062
Andy Gibb,"Don't Throw It All Away, (Our Love)",ZOOM-02306
Andy Gibb,Flowing Rivers,ZOOM-01061
Andy Gibb,I Just Want To Be Your Everything,ZOOM-02308
Andy Gibb,Shadow Dancing,ZOOM-02307
Andy Grammer,Fresh Eyes,ZOOM-07282
Andy Grammer,"Honey, I'm Good",ZOOM-07456
Andy Kim,Rock Me Gently,ZOOM-01475
Andy Stewart,Donald Where's Your Troosers,ZOOM-07585
Andy Williams,Can't Get Used To Losing You,ZOOM-02903
Andy Williams,Can't Take My Eyes Off You,ZOOM-01163
Andy Williams,Happy Holiday,ZOOM-08668
Andy Williams,Impossible Dream,ZOOM-03233
Andy Williams,It's The Most Wonderful Time Of The Year,ZOOM-05813
Andy Williams,Moon River,ZOOM-02902
Andy Williams,Music To Watch Girls By,ZOOM-02923
Andy Williams,On The Street Where You Live,ZOOM-02904
Andy Williams,Speak Softly Love,ZOOM-08697
Andy Williams,Summer Place,ZOOM-08592
Andy Williams,Time For Us (Romeo And Juliet),ZOOM-08663
Andy Williams,"Where Do I Begin, Love Story",ZOOM-08662
Animals,Bring It On Home To Me,ZOOM-01229
Animals,Don't Let Me Be Misunderstood,ZOOM-01209
Animals,House Of The Rising Sun,ZOOM-01230
Animals,It's My Life,ZOOM-01232
Animals,We Gotta Get Out Of This Place,ZOOM-01208
Animotion (Duet),Obsession,ZOOM-07729
Anita Baker,Sweet Love,ZOOM-09094
Anita Ward,Ring My Bell,ZOOM-02202
Anna Nalick,Breathe (2AM),ZOOM-08956
Anne-Marie,2002,ZOOM-08107
Anne-Marie,Birthday (Explicit),ZOOM-08914
Anne-Marie,Ciao Adios,ZOOM-07438
Anne-Marie,Heavy,ZOOM-07704
Anne-Marie & Doja Cat,To Be Young,ZOOM-09062
Annie Lennox,Walking On Broken Glass,ZOOM-04247
Anthony Newley,Why,ZOOM-01577
Applejacks,Tell Me When,ZOOM-00758
Aqua (Duet),Barbie Girl,ZOOM-03554
Aqua (Duet),Doctor Jones,ZOOM-04768
Aqua (Fsolo),Barbie Girl,ZOOM-03555
Aqua (Fsolo),Doctor Jones,ZOOM-04769
Archies,"Sugar, Sugar",ZOOM-00236
Arctic Monkeys,Do I Wanna Know,ZOOM-04904
Arctic Monkeys,Four Out Of Five,ZOOM-08061
Arctic Monkeys,I Bet You Look Good On The Dancefloor,ZOOM-03688
Arctic Monkeys,Mardy Bum,ZOOM-04148
Arctic Monkeys,When The Sun Goes Down (Scummy),ZOOM-04587
Arctic Monkeys,Why'd You Only Call Me When You're High,ZOOM-04861
Aretha Franklin,Deeper Love (Sam Halabi Remix),ZOOM-09093
Aretha Franklin,I Say A Little Prayer,ZOOM-02410
Aretha Franklin,Natural Woman,ZOOM-06217
Aretha Franklin,Respect,ZOOM-03451
Aretha Franklin,Think,ZOOM-03452
Aretha Franklin & George Michael (Duet),I Knew You Were Waiting For Me,ZOOM-04536
Ariana Grande,34+35,ZOOM-09208
Ariana Grande,7 Rings (Clean),ZOOM-08430
Ariana Grande,7 Rings (Explicit),ZOOM-08431
Ariana Grande,"Break Up With Your Girlfriend, I'm Bored (Clean)",ZOOM-08451
Ariana Grande,"Break Up With Your Girlfriend, I'm Bored (Explicit)",ZOOM-08452
Ariana Grande,Breathin' (Clean),ZOOM-08280
Ariana Grande,Dangerous Woman,ZOOM-06892
Ariana Grande,Focus,ZOOM-06522
Ariana Grande,God Is A Woman,ZOOM-08182
Ariana Grande,Into You,ZOOM-06867
Ariana Grande,Needy (Clean),ZOOM-08488
Ariana Grande,Needy (Explicit),ZOOM-08489
Ariana Grande,No Tears Left To Cry,ZOOM-08039
Ariana Grande,One Last Time,ZOOM-06791
Ariana Grande,Positions,ZOOM-09182
Ariana Grande,"Thank U, Next (Clean)",ZOOM-08307
Ariana Grande & Big Sean (Duet),Best Mistake,ZOOM-05668
Ariana Grande & Iggy Azalea (Solo),Problem,ZOOM-05583
Ariana Grande & Justin Bieber (Duet),Stuck With U,ZOOM-08953
Ariana Grande & Miley Cyrus & Lana Del Rey (Solo),Don't Call Me Angel,ZOOM-08741
Ariana Grande & Nicki Minaj (Duet),Side To Side (Clean),ZOOM-07066
Ariana Grande & Social House (Duet),Boyfriend (Explicit Implied),ZOOM-08669
Ariana Grande & Social House (Duet),Boyfriend (Explicit),ZOOM-08670
Ariana Grande & The Weeknd (Duet),Love Me Harder,ZOOM-05845
Ariana Grande & Zedd,Break Free,ZOOM-05814
Arizona Zervas,Roxanne (Explicit Implied),ZOOM-08804
Arrow,Hot Hot Hot,ZOOM-04185
Art Of Noise & Tom Jones,Kiss,ZOOM-07561
Artful Dodger & Craig David,Re-Rewind (The Crowd Say Bo Selecta),ZOOM-08268
Ash,Girl From Mars,ZOOM-02669
Ash,Shining Light,ZOOM-05962
Ashford & Simpson (Duet),Solid,ZOOM-07997
Aswad,Don't Turn Around,ZOOM-06054
Aswad,I Need Your Love,ZOOM-02237
Aswad,Need Your Love (Each And Every Day),ZOOM-02238
Athlete,Half Light,ZOOM-00033
Athlete,Wires,ZOOM-00039
Atlantic Starr (Duet),Always,ZOOM-06605
Atlantic Starr (Duet),Secret Lovers,ZOOM-07530
Atomic Kitten,Tide Is High (Get The Feeling),ZOOM-03609
Atomic Kitten,Whole Again,ZOOM-03610
Audience,I Had A Dream,ZOOM-04222
Aurora,Half The World Away,ZOOM-06559
Austin Roberts,Rocky,ZOOM-05397
Ava Max,Freaking Me Out,ZOOM-08671
Ava Max,Kings And Queens,ZOOM-08943
Ava Max,So Am I,ZOOM-08508
Ava Max,Sweet But Psycho,ZOOM-08369
Ava Max,Torn,ZOOM-08726
Ava Max,Who's Laughing Now,ZOOM-09081
Average White Band,Let's Go Round Again,ZOOM-07450
Avicii & Aloe Blacc,Wake Me Up!,ZOOM-04790
Avicii & Audra Mae,Addicted To You,ZOOM-05343
Avicii & Dan Tyminski,Hey Brother,ZOOM-05093
Avicii & Martin Garrix & Simon Aldred,Waiting For Love,ZOOM-06259
Avicii & Nicholas Furlong,Nights,ZOOM-06041
Avicii & Rita Ora,Lonely Together,ZOOM-07716
Avicii & Salem Al Fakir,You Make Me,ZOOM-04971
Avicii & Sandro Cavazza,Without You (Clean Version),ZOOM-07653
Avicii & Sandro Cavazza,Without You (Explicit Version),ZOOM-07654
Avicii Vs. Nicky Romero,I Could Be The One,ZOOM-04486
Avril Lavigne,Anything But Ordinary,ZOOM-01289
Avril Lavigne,Best Damn Thing,ZOOM-02095
Avril Lavigne,Complicated,ZOOM-01290
Avril Lavigne,Contagious,ZOOM-02138
Avril Lavigne,Don't Tell Me,ZOOM-01743
Avril Lavigne,Everything Back But You,ZOOM-02133
Avril Lavigne,Fall To Pieces,ZOOM-01750
Avril Lavigne,Forgotten,ZOOM-01748
Avril Lavigne,Freak Out,ZOOM-01751
Avril Lavigne,Girlfriend,ZOOM-01988
Avril Lavigne,He Wasn't,ZOOM-01744
Avril Lavigne,Hot,ZOOM-02134
Avril Lavigne,How Does It Feel,ZOOM-01745
Avril Lavigne,I Can Do Better,ZOOM-02078
Avril Lavigne,I Don't Have To Try,ZOOM-02136
Avril Lavigne,I'm With You,ZOOM-01291
Avril Lavigne,Innocence,ZOOM-02135
Avril Lavigne,Keep Holding On,ZOOM-02139
Avril Lavigne,Losing Grip,ZOOM-01292
Avril Lavigne,Mobile,ZOOM-01293
Avril Lavigne,My Happy Ending,ZOOM-01746
Avril Lavigne,My World,ZOOM-01294
Avril Lavigne,Nobody's Fool,ZOOM-01295
Avril Lavigne,Nobody's Home,ZOOM-01747
Avril Lavigne,One Of Those Girls,ZOOM-02137
Avril Lavigne,Runaway,ZOOM-02079
Avril Lavigne,Sk8er Boi,ZOOM-01296
Avril Lavigne,Slipped Away,ZOOM-01752
Avril Lavigne,Take Me Away,ZOOM-01741
Avril Lavigne,Things I'll Never Say,ZOOM-01297
Avril Lavigne,Together,ZOOM-01742
Avril Lavigne,Tomorrow,ZOOM-01298
Avril Lavigne,Unwanted,ZOOM-01299
Avril Lavigne,When You're Gone,ZOOM-02096
Avril Lavigne,Who Knows,ZOOM-01749
Aztec Camera,Somewhere In My Heart,ZOOM-03358
B.A. Robertson,Bang Bang,ZOOM-08624
B.O.B. & Bruno Mars (Solo),Nothin' On You,ZOOM-04541
B.O.B. & Hayley Williams (Solo),Airplanes,ZOOM-04498
B-52's (Duet),Love Shack,ZOOM-03129
Babybird,You're Gorgeous,ZOOM-03843
Baccara,Yes Sir I Can Boogie,ZOOM-00415
Bachelors,Charmaine,ZOOM-02291
Bachelors,Diane,ZOOM-02290
Bachelors,I Believe,ZOOM-02292
Bachelors,I Wouldn't Trade You For The World,ZOOM-00382
Bachelors,No Arms Can Ever Hold You,ZOOM-02288
Bachelors,Ramona,ZOOM-02293
Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,ZOOM-01643
Backstreet Boys,All I Have To Give,ZOOM-07748
Backstreet Boys,As Long As You Love Me,ZOOM-03881
Backstreet Boys,Chances,ZOOM-08386
Backstreet Boys,Everybody (Backstreet's Back),ZOOM-01197
Backstreet Boys,I Want It That Way,ZOOM-03549
Backstreet Boys,Larger Than Life,ZOOM-07950
Backstreet Boys,Quit Playing Games (With My Heart),ZOOM-03885
Bad Company,Can't Get Enough Of Your Love,ZOOM-02473
Bad Company,Feel Like Makin' Love,ZOOM-01117
Bad Manners,Lip Up Fatty,ZOOM-03336
Bad Manners,My Girl Lollipop,ZOOM-07166
Bad Wolves,Zombie,ZOOM-08172
Badfinger,Baby Blue,ZOOM-07457
Badfinger,Come And Get It,ZOOM-03697
Badfinger,Day After Day,ZOOM-08869
Bananarama,(Medley) Heard A Rumour+Love First Degree+I Want You Back,ZOOM-03106
Bananarama,Cruel Summer,ZOOM-00703
Bananarama,Help,ZOOM-00704
Bananarama,I Heard A Rumour,ZOOM-00705
Bananarama,I Want You Back,ZOOM-00706
Bananarama,Love In The First Degree,ZOOM-00708
Bananarama,"Na Na Hey Hey, Kiss Him Goodbye",ZOOM-00709
Bananarama,Nathan Jones,ZOOM-00710
Bananarama,Really Saying Something,ZOOM-00711
Bananarama,Robert De Niro's Waiting,ZOOM-00712
Bananarama,Shy Boy (Don't It Make You Feel Good),ZOOM-00713
Bananarama,Venus,ZOOM-00714
Band Aid,Do They Know It's Christmas,ZOOM-00255
Band Aid 30 (Solo),Do They Know It's Christmas (2014),ZOOM-05859
Bangles,Eternal Flame,ZOOM-03128
Bangles,Manic Monday,ZOOM-00693
Bangles,Walk Like An Egyptian,ZOOM-02058
Banners,Someone To You,ZOOM-09140
Barbra Streisand,Woman In Love,ZOOM-01630
Barbra Streisand & Barry Gibb (Duet),Guilty,ZOOM-05584
Barbra Streisand & Celine Dion (Duet),Tell Him,ZOOM-05136
Barenaked Ladies,Hello City,ZOOM-01951
Barenaked Ladies,Humour Of The Situation,ZOOM-01952
Barenaked Ladies,Passcode,ZOOM-07011
Barenaked Ladies,Take It Back,ZOOM-01976
Barrington Levy,Too Experienced,ZOOM-08196
Barron Knights,"Taste Of Aggro, A",ZOOM-07853
Barry Biggs,Sideshow,ZOOM-04761
Barry Blue,Dancing On A Saturday Night,ZOOM-02596
Barry Manilow,Bermuda Triangle,ZOOM-02895
Barry Manilow,Can't Smile Without You,ZOOM-02896
Barry Manilow,Copacabana,ZOOM-02898
Barry Manilow,Could It Be Magic,ZOOM-02906
Barry Manilow,Even Now,ZOOM-02868
Barry Manilow,I Made It Through The Rain,ZOOM-02897
Barry Manilow,I Wanna Do It With You,ZOOM-02886
Barry Manilow,I Write The Songs,ZOOM-02905
Barry Manilow,Mandy,ZOOM-02894
Barry Manilow,One Voice,ZOOM-02899
Barry Manilow,Weekend In New England,ZOOM-02867
Barry Manilow,When The Good Times Come Again,ZOOM-09022
Barry Mann,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",ZOOM-00520
Barry McGuire,Eve Of Destruction,ZOOM-02753
Barry White,Can't Get Enough Of Your Love,ZOOM-02416
Barry White,Just The Way You Are,ZOOM-04744
Barry White,Let The Music Play,ZOOM-07587
Barry White,Never Never Gonna Give You Up,ZOOM-07531
Barry White,"You're The First, The Last, My Everything",ZOOM-01161
Barry White (Wbgv),You See The Trouble With Me,ZOOM-07359
Barry White (Wobgv),You See The Trouble With Me,ZOOM-07358
Bars And Melody,Hopeful (Video Version),ZOOM-05669
Baseballs,Angels,ZOOM-03278
Baseballs,Bleeding Love,ZOOM-03258
Baseballs,Crazy In Love,ZOOM-03308
Baseballs,Don't Cha,ZOOM-03307
Baseballs,Hey There Delilah,ZOOM-03289
Baseballs,Hot N Cold,ZOOM-03277
Baseballs,I Don't Feel Like Dancin',ZOOM-03269
Baseballs,Let's Get Loud,ZOOM-03300
Baseballs,Look,ZOOM-03272
Baseballs,Love In This Club,ZOOM-03306
Baseballs,This Love,ZOOM-03268
